id_transacao,data,valor,descricao,tipo,status,conta_origem,conta_destino
582505ea-5772-415e-95d5-02bdfb11bbc6,2025-01-20,-4251.35,Including range both event best go figure day.,débito,pendente,GB73YPQB34123579463741,GB74KSSO96187372953440
c762c01e-c722-43bd-8296-54502b598829,2024-10-20,2977.35,Research its front beyond table write hear.,pix,cancelado,,GB93ZLNN80968543362831
19204210-f870-43a5-912d-5ec8a0caf812,2023-08-23,-4034.05,Agency space road speak word six.,transferência,cancelado,GB57AHFG06059991421047,GB09AFKI97781317973761
81f7b550-f836-4560-8c45-fe7d013b323d,2025-02-24,-4046.75,Evening half itself nor security.,pix,concluído,GB59YJHM83213393224230,GB46BGOA89403335317836
261e49d6-2f23-49c1-b2b8-b615dc97ef3d,2024-10-10,-4229.87,Those knowledge care money less.,transferência,concluído,GB86OQQE72959627440517,GB38IISE20814217205703
4c2afea1-cf94-46d0-b630-ec0ef3b24e79,2025-04-08,3811.71,Control off American science.,transferência,pendente,GB13EHVS19146550959487,GB62DKVL91391289377525
988d84c3-6eed-4408-bde9-fcd286dc8ab1,2023-09-29,4025.09,Plant will evening we science agreement.,transferência,,,GB47RIOQ38846837967685
c1a1ef11-49a1-40e4-970f-06567116af99,2023-12-01,-103.47,Fine six traditional assume.,,cancelado,GB87XOVE51014988576827,GB26NRZX80426285032606
04beb97a-8de1-4d5f-b4ae-f0cea4a8eaad,2023-12-01,-2460.9,Might degree put social.,transferência,,GB80PVTO97873166766046,GB84RLZK64996147810129
d2650b75-c704-490a-a509-940c5017653b,2024-08-02,,Beyond military daughter federal foot.,débito,concluído,GB40RKLA85370890988927,GB18EPEM70959767017347
f9c2d300-6211-44d5-aea9-48e11633b4c4,2024-01-02,-3774.87,Success care front subject be set.,pix,cancelado,GB27FNCY35411619329731,GB70MJNN39394110859446
c54a97de-e5da-4be2-9000-167127b468c0,2024-02-15,-625.68,Room employee hear model.,transferência,pendente,GB77LOIT48342871407964,GB81PCMD27897117022254
37505303-4b12-460f-948a-46c3f0751a58,2024-03-16,1323.34,Always laugh serve finally these hour bar.,crédito,pendente,GB82YSRP25089335652383,GB74ZBYI46910881468772
5b2affe8-615c-47c9-a8a9-95525874a8e5,2025-04-13,-4997.06,Director subject oil issue for generation personal.,pix,concluído,GB92DHUH10687884329063,GB69EBPG29273045719257
5a6f48b5-46eb-438e-a472-4268cd6c5490,2023-12-25,173.84,Senior where place nation.,transferência,cancelado,GB67CNZM84269372057254,GB57QDYZ66761737647524
6ec14cd4-9ea8-4e55-a0bf-81df1f653121,2025-03-16,857.76,Should class member gun would.,pix,,GB33XDQB77143060658175,GB43DAMN13695596150793
cc862f3b-856e-4f43-a6d6-f0671f00c67f,2023-07-24,2053.09,Section event movement far.,débito,concluído,GB90IKYD09580794023664,GB97SCVM19871657537812
68d5e5ff-63f3-4444-8c8b-2a521361d5d2,2024-06-09,,There catch through politics trial.,crédito,concluído,GB35HBPF35562771983012,GB04ENIT71531813011309
37e69dd0-5d29-4313-b5b1-f9f26811a4e8,2023-09-29,1187.17,Well put I reality hit everybody.,débito,cancelado,GB51GMSM15309618512322,GB26TRIM17983200878859
9650bfca-dfae-49bd-b6a0-e9e2b3109f04,2023-09-23,erro_valor,Help role friend live wait throughout.,crédito,concluído,GB71YZQP98612271552194,GB88FSFQ41227431799917
5af10e8d-6a68-4796-837e-b89349b6b242,2025-05-08,-949.69,Message check project.,pix,concluído,GB91DUCO57468709973549,GB83LFXZ34771632949869
22ae2720-8e09-4528-b294-75cbd7406e16,2024-08-24,-382.34,Spend traditional idea protect drug radio.,débito,pendente,GB58SSKJ61925715916452,GB14YZDD04568292669610
bb4a62e8-1b11-4d8f-a90b-512715c40da4,2025-03-21,erro_valor,,,pendente,GB13QZKN31334495313510,GB86LOUD09661910469931
de84e4e5-ee0d-4acb-ac30-519529448bbe,2025-04-25,-3567.25,Right plan expert including.,débito,cancelado,GB98IETD24311296044169,GB65GLZP08925635478970
50976c7c-b85a-4f8d-bbd9-ce823648e891,2024-11-13,1242.21,Important item agreement bag.,crédito,cancelado,GB29DTRL54172947666595,GB15HKKX99844251154896
ef45f66b-6bdd-46f1-9b14-332ff1e4e8f1,2023-08-29,-2655.96,Threat let gun ahead bar item.,pix,,GB27PGAG74910756583955,GB88ALHP87919626684769
6bac2f3f-4250-4ae4-b68f-aaffe83d2ccd,2024-01-03,-3159.51,Which deep indicate magazine particular future physical.,crédito,pendente,,GB95EIRE88335707078490
f100bee9-48f2-44f1-8ef4-486bfe712143,2024-05-13,4422.25,During bit choose doctor.,crédito,concluído,GB52AZTR33327036965355,GB98DBGQ58630384561944
1b29b670-3b8a-401a-b934-2b922760ad33,2024-11-29,-2944.16,Check sometimes most commercial administration hair well company.,transferência,concluído,GB06DQJZ10768894621394,GB74IAND53747980612569
5033a724-f4a1-43b2-a4f4-b662bea8aee8,2025-04-21,2508.08,,transferência,concluído,GB37DWCI27138251870543,GB45SVWP08059320266506
7493c060-feb2-4876-96c6-8eef4a30110b,2025-02-12,1002.63,Film per win here.,crédito,cancelado,,GB40HBEN29982409702621
022f5ea9-8801-4e3d-b29c-2b1b25b15040,2023-07-27,-3779.89,Break conference these art.,pix,pendente,GB42YYZW78892165915400,GB55DONV70972764453499
8ddf69c1-7e81-42ef-bafb-f8cf22331977,2024-08-28,-2177.87,Raise population control believe pay soon.,crédito,,GB93QGCW06296660841972,GB30PDXX76696698976255
1aabd392-7054-4d8d-910c-43d1906f49f9,2024-01-11,-965.31,Voice side language more mention.,crédito,pendente,GB04JOOM46518777073949,GB57SDTU36048458818774
0b5cf6eb-1bd8-4550-adef-33fc6dee44f2,2024-07-03,728.81,Traditional which talk I be easy tree movement.,crédito,concluído,GB14QKSA45489409095062,GB71SGVA56888932495436
60e7dbfc-2114-4869-b0d0-6aad399ef401,2023-10-06,2961.91,Gun effort baby.,crédito,cancelado,GB56IMBQ10778275437041,GB45GVAP01977651585519
2e0c95cb-3def-4d92-b958-09c45fe17d86,2024-01-18,145.37,Debate life program product member herself meet.,pix,concluído,GB57RMCK18776089885766,GB17KIYA39972759142333
fae36395-4a93-4575-aaa6-cc1bd55c520d,2024-03-11,,Though door deal form look able enter.,crédito,concluído,GB18GWAZ49889766826343,GB65JEHV54626668089544
baf150ef-cf69-4a68-9f19-5e80991c40fd,2025-03-18,326.84,Ago economy item positive speech pattern foot.,transferência,cancelado,GB05VSVL26676752813969,GB32COBK71201405134113
b02521a9-5b50-4e16-aa15-83ba2b24cb5d,2023-09-02,-2820.59,Want bar color possible main.,transferência,cancelado,GB51QXHL41786188705745,GB58NVCQ77084039537376
d844fe8f-77f4-4619-9463-5bf9bbd8f2b6,2023-06-03,2538.48,Data until Mr think me.,transferência,pendente,GB27USZB16943862351524,GB65PECY50525976401086
7e8238b5-8e84-435a-9589-cb5f1157b50a,2024-02-18,-3868.56,Memory yes social cover morning Mr sort.,débito,cancelado,GB38LIUK99087096983155,GB91TSVL55714170364207
835dea03-7a7a-41a2-bda7-0b0bb0460dbe,2024-08-26,-2647.96,Serious down save leg apply.,pix,pendente,GB35ILDK01614300271266,GB77USXT80485837032168
61af5987-277d-449b-90a0-57b2defb13ae,2024-08-23,-1972.99,Compare clear officer bed set.,transferência,cancelado,GB60IMVZ08121444865668,GB46TBHL56944807011753
9f613432-0729-4f8a-b011-108bbe9ea86e,2024-06-27,3173.26,These surface report difference again successful store.,débito,concluído,GB44OPMI46518732506267,GB40LKCI79157666500920
9b076a0d-c282-4276-ab44-0bbfa8157439,2024-08-08,-4642.38,Late success seek treat poor push difficult.,crédito,cancelado,GB12MKEQ76277358644966,GB35DWBO59673585484749
53133f50-a61e-4398-9fbc-19f79d00445d,2023-09-13,-4154.99,Paper picture read against resource star travel.,débito,cancelado,GB50BBNX85976599280166,GB17IOQW40763703664816
e2041d0b-7a2f-4d28-b69e-a657c6157f91,2025-02-17,3018.3,Attack matter person spring.,crédito,pendente,GB83SLOJ44312441508094,GB73LCXQ13631121509262
d9a85aa3-d5e1-4b54-8aa7-3f4cb1950436,2024-08-31,1734.24,Service international painting charge kitchen run.,pix,,GB93KIZK14025877821505,
1d017aca-a6b1-47b3-b187-f5cbd6bacfba,2025-02-11,3126.02,North onto though nor push.,crédito,pendente,GB13NKPY88553564519777,GB15YJLJ97537107460820
7e0ce22e-1df2-47d1-985e-87cf7b439805,2024-06-11,-1630.71,Open watch myself onto.,débito,pendente,GB53LKDZ81525136414606,GB66VQMM51361364291454
6f9bb9c4-991c-42ca-8b11-bf236d543d92,2025-04-21,-3715.28,Six view key well expert letter.,crédito,pendente,GB75BEVO29396133186201,GB85TBVL48842852043682
332d59a9-72bd-4f60-8f06-c0bb9220c9dd,2024-01-10,-3887.57,Fund then detail center join a.,débito,pendente,GB52SJCO13896966364308,GB72QXSH72976376030368
31ada021-39ec-4166-8f26-83d1a83d6a88,2024-05-25,-1933.81,Gas evening five fact if.,transferência,concluído,GB38CLUN92092533943152,GB86CKFL19476378838185
efcc1d59-88ab-47b9-b3d2-2bb4a73c7710,2025-02-14,4562.12,Space whole be big move suggest.,pix,concluído,GB41ZNWS64406597199729,GB09VEAF35631328746550
a8e478fc-e2b0-4d61-a195-c92828dd455b,2024-01-16,2488.79,Cup seat her purpose back save soldier evidence.,transferência,concluído,GB62RIPY13309642152652,GB04HZDG50491450221112
fe261968-f2dc-49d0-b8e4-06fc03511c5c,2024-10-06,-393.84,,transferência,concluído,GB37JQVI42699936948124,GB06BNZR82531410928892
0aedbc5c-3ff6-4d80-a21e-db5543668b3b,2023-10-22,-647.82,Second effect far.,débito,concluído,GB98WFCL24704070959480,GB86SQSR20444206736572
051cd627-5958-4308-abd7-7d6bf46f8582,2024-09-27,,Gas dark involve wear anything image.,crédito,concluído,GB61JIKT00011835075301,GB33ZCUL20416148198161
628360e3-f062-40df-a73e-c148ae2a8441,2024-07-03,4310.48,From box book night feeling star.,débito,pendente,,GB83OLBS02123496109035
2967a561-2688-406f-bd38-c5b00fdba473,2025-03-23,152.45,Event statement type cup tend.,crédito,concluído,GB66NJKK38150777902410,GB19WBVN14590659344913
02d7c4bc-3138-46b3-8c0f-1dc7c309fe74,2024-01-10,51.78,Group tough with think between.,crédito,concluído,GB68QQTZ14225525535772,GB10YNIK73029236674041
33b2f55e-281f-415b-b001-7132a1de0ba0,2023-10-28,4824.96,Cell such tell easy less.,débito,concluído,GB43TXCO96358429599469,GB55GYCQ22348814040946
89f4287c-1ca0-44bc-b9ad-2022d0a3044b,2024-01-21,-3674.43,Imagine participant community among perhaps record make.,débito,pendente,GB05OKXR07629019557632,GB37HFFS58355652571157
1fc48581-c0a9-4ed9-a180-b926097c2b91,2024-01-17,1772.34,Ability author plant move.,transferência,cancelado,GB38IEIG64318532192653,GB77EMRA31533328547517
24b1c798-caea-463b-b2d1-5ecbfd468bb9,2024-07-05,4984.71,Organization majority apply time before student.,crédito,pendente,GB17ACPS72791240452330,GB42DDMX75807347301246
9b1948b4-c937-499e-951f-44dae7699163,2023-12-04,1581.46,Ground drop environmental improve fish.,transferência,cancelado,GB33GBAQ66834201971861,GB30WZYI40310758614082
b1f01cd5-d1e0-43bd-9e78-60c035454cc9,2024-05-24,-429.68,Son we top can do meeting.,débito,pendente,GB27KMDH05401213261713,GB21SVTA76045378998010
ee005e92-bc28-4b3d-98ff-ceca34eb03e1,2023-12-25,erro_valor,Her pull former exactly effort.,débito,concluído,GB59LDYV60224579158729,GB47ZAHW51238417945553
ea071249-408d-445b-a79b-05c3e36f18b2,2024-03-22,-4421.03,Wonder risk lay describe offer floor.,crédito,concluído,GB09VLYQ69168795056104,GB40SXBX80711664205565
5a2a6bc9-de01-487c-bf68-a7d9f8d56ec8,2024-02-26,,Simple others or per test.,transferência,cancelado,GB65TFIA56887050640688,GB48BDIC77222806370667
9c4ec96d-9e94-422f-ad45-f8d0c46da49b,2023-09-30,523.74,Generation red large now.,débito,concluído,GB40UTOO27552564240452,GB85PZKA01174707650103
9b645176-e40c-4ec4-93b5-6074fcaaa674,2024-02-11,-4549.68,Heavy throughout visit develop position.,transferência,pendente,GB86LQFK39024301990749,GB64TYHG18336635104957
6880a554-3bfa-45a9-aa7d-1c0614242df9,2023-09-16,-974.31,,pix,cancelado,GB36YIDD13532674603860,GB37BAPC91930101366610
85bd5d0e-60b9-4a21-9ebd-5b621a7bccd2,2024-04-30,4407.83,Federal soldier rest face check.,crédito,cancelado,GB40RYSA23217376262915,GB52OCPB04289656441900
db68425c-185f-427e-bc9e-e798b54eed0a,2024-03-13,1871.61,Visit blue main.,débito,concluído,GB03FGDJ62765958392109,GB91UUXY76858526823855
ad58c1c7-659e-4014-ab5c-dcb1c30c15e0,2024-01-20,-142.15,Section somebody whom.,débito,concluído,,GB19LUIF89736227987823
9242fff9-51ef-40f2-8e92-a6da3470970a,2024-10-22,1181.02,Former should Mrs few policy.,pix,pendente,GB14AIEC18057422864607,GB79EUHR45146192137855
536aaed5-615f-4a47-a1c7-aaa4460d4f29,2023-12-07,1830.24,Least artist condition stay approach region say consumer.,pix,cancelado,GB25MLJC71636389177449,GB22KGSI59397751948193
faa8f01d-c619-4d0e-8d51-fe1ea96969c3,2023-09-21,-950.68,Scientist everything quickly itself data sister thus here.,pix,cancelado,GB16UASU19153733973771,GB24VFEL59709339495387
ec8015d4-af56-44e2-ac2b-71fbe4061d48,2024-03-22,-2108.44,One apply stand consumer.,débito,pendente,GB72DMNA23354713173382,GB59RQSU36922416612982
17d8677c-a64f-42df-9dd8-2f235df77b78,2023-07-13,4727.53,Call happen second message almost grow.,débito,concluído,GB63ZTAU11688208877287,GB82QBGY52292322455597
db33ba71-6397-42ce-95ad-f024f57fdc8d,2024-05-19,-4238.46,Itself staff in perhaps will.,crédito,concluído,GB24OQHR07572870284218,GB91VREX71469174905878
b6094dc6-7d00-4a3c-b594-adb365c75eb5,2024-10-10,-1797.32,Child city hour lay.,crédito,cancelado,GB34ETHA18619987450233,GB87WDEZ98951203834176
e68c5f7e-b362-49b1-bfbe-45e8b40b989b,2023-06-23,602.15,Peace forward wear sometimes state interview south.,transferência,cancelado,GB29UITY96181567799959,GB90PYXO09324258806497
52e4895a-2843-4c17-a051-a9c75effa17e,2024-07-08,-4969.83,Cell suddenly know.,débito,cancelado,GB50BXKU60789666346044,GB87KUQC16627484170691
f628b273-790e-45eb-a076-464eaa188dec,2023-06-09,4306.27,Charge center white discuss.,transferência,pendente,GB84YWLC19863523575885,GB58TVYM49394723406328
acad7fad-b594-4a42-b55f-63a7cfa6925f,2023-06-15,2280.45,Including appear plan soon southern thus.,transferência,pendente,GB13GCSO50214629086136,GB32BQEC03972481006172
eef2f9f6-342c-4f2e-9873-02561dcf711c,2023-12-24,-2453.42,Sure herself total far imagine method professor.,crédito,cancelado,GB10UUXK01892673394873,GB23JZIP58331126494264
d4495c9f-df06-4fc7-b3fa-d45f1dd7165c,2024-12-04,-4117.21,Big poor occur.,crédito,concluído,GB69HQWM89004183423812,GB60TEJT96624501951850
38bfdfe0-58d3-4ae3-a2bd-15778457682c,2024-07-24,-654.02,Administration effort moment dog owner military.,pix,pendente,GB93WGLQ19320577514597,GB70IZYD57596927478456
b64e7855-e62c-4967-81d4-4fda0e01fee8,2024-02-18,-2337.16,Feel difficult without structure guess.,crédito,concluído,GB72DESN11742692467396,GB48HATO28361832923659
cdae305a-631d-400c-95f2-dbe816fb35e0,2023-06-26,1017.33,,pix,cancelado,GB72XPZO16398295213483,GB60ZLEM20758306819015
f489cdac-3ee7-4f73-8cd0-69b3b5ddce7d,2024-01-24,504.72,Reason history alone speak action quality lot.,pix,cancelado,GB64ZXFV51135365960117,GB29DCFI07541256861384
bb1aa2af-61c4-49df-85a4-939d77ac4918,2024-11-30,2222.25,Staff me factor husband star.,crédito,pendente,GB82DBEF26690730569744,GB95YZGC85859341185988
f8c6377a-5515-4cfc-921c-7c6db66db732,2025-02-24,-2738.7,Page his whatever least election town important head.,pix,pendente,GB98QFLT02226410854685,GB55VLIH98939655537940
f597005c-d7c7-47c7-823b-e77fbed907ed,2025-03-01,-4526.99,Drive skin include have.,transferência,concluído,GB92FNEK15465833671862,GB42YXWB25350640889054
21e98460-eacb-4031-93d8-ed6b28043218,2024-08-15,2537.92,Still ok money many fire.,débito,cancelado,GB25OVGJ73044647667015,GB62MQYX99671945302678
3cd327a9-ebc0-47a7-8952-2cf921099184,2024-03-01,-521.28,Over audience system early past decision other.,pix,cancelado,GB94MLEG27504407828333,GB40NKKK91232623846607
6afca73b-506b-41e6-a98b-f48b31480fae,2024-12-22,3301.72,Society decision would both you.,pix,concluído,GB26NNLA27910514893492,
7c1e1672-ad5e-4a80-aa35-cbacbcd5e425,2024-06-22,-4915.19,Cup must sit world lose.,transferência,concluído,GB27GEJV04588819509854,GB98JISD22956685157357
c1305c8f-a45e-4818-beae-d59dfe1ff6d0,2023-12-02,1519.06,Seem light writer political.,débito,,GB71IMWX28279818997357,GB15SGEU04354296802765
fe83a7bf-3446-442b-8b82-495c0f1ee886,2023-12-17,-170.03,Fire career pressure behind above.,crédito,concluído,GB29AGUC24371509625643,GB03MHWV02587893503613
7d84d5a3-9ab8-4f44-97d6-0877b74bd4f4,2025-05-12,-2221.03,Easy analysis Mrs sound computer would get.,,,GB25IYYB38263096731838,GB86BLHD03815816602517
6af8e8d6-3ea3-45d6-8583-8f4034c64b59,2024-08-25,172.98,I generation each trade theory get.,pix,pendente,,GB29VGDC70628673846281
0a948af7-729d-4f4a-a429-cc59a8909259,2023-11-05,310.25,Example state talk mission ago clear attention.,transferência,concluído,GB57LEQL85142253305260,GB69BPFJ35688460880480
d6f10b48-9b19-455a-8282-06ba62fbaea6,2024-04-11,,Agree business technology state.,,pendente,GB96XTQO63892763508555,GB49OFEY87563474710988
a08654b2-d93d-428b-9893-c2e981f8a4c6,2024-09-17,-4021.4,Product capital security pay increase.,transferência,concluído,GB31MPFF87220184281701,GB17AWEY61132846919713
a10de6dc-211f-4829-a016-d20f41ce02e6,2024-06-22,-2575.66,Rather product a another north knowledge.,pix,concluído,GB78ORQZ77440614085793,GB93ZHLL89368997762504
1142c56b-9b67-4748-8c4f-4177fb5d6fe6,2023-10-29,,Anyone while reveal several necessary available.,pix,concluído,,GB70PEYU83029693391368
3fee2f52-a17f-4f39-b622-97aa4019b99b,2023-06-20,2201.14,Meet especially use yourself stuff professor.,transferência,concluído,GB70LZDG65126481648719,GB86PYPH10800528237026
9448fc22-9a5d-47dc-9106-e579496c98fd,2024-09-18,2596.38,Within hand hit like magazine concern we.,transferência,concluído,GB42KMKS26621822975078,GB81TCND06670402903636
dfa747c0-191f-409a-bc3d-950b99fbe339,2025-01-07,-3519.14,Point large machine other break.,crédito,cancelado,GB58MSGD71701212981415,GB08EDXX52527717741581
26778072-8af1-4fe0-bb1f-f80320836502,2023-11-19,2700.31,Bad let song.,crédito,pendente,,GB24WPTL51104629969615
ea572046-dfbc-4bab-919b-edb78d947ad7,2024-02-23,1674.06,Should surface range agent eat threat.,crédito,,GB58NNJV95490243055554,GB73GIJN29136819993274
d2303639-65cc-4d39-9fcf-c4e05b3d7dee,2023-09-04,-2844.39,Various then center state other charge relationship.,crédito,pendente,GB10WEIE62753967593188,
1e4b2a4f-b1bb-4457-83a4-cf004628e19b,2024-03-30,erro_valor,Federal move out summer follow store.,débito,concluído,GB10FSDD84467735734631,GB03KKIH46060571334641
fc7eaab6-0b7c-41fa-9bc1-b3f0f28daacf,2024-07-06,-3587.75,Impact various high painting.,pix,concluído,GB10RHHP23841074885494,GB30RNNU16042806090883
d24c902b-5464-4450-94f4-7e73b4ae8001,2023-07-27,3617.0,Indeed responsibility hard public image join direction.,pix,concluído,GB48PXDN65982658503294,GB16LCXH76832736183185
8f71aedf-c551-4640-a348-c2141ca8a929,2023-09-11,2628.69,Among mention detail turn sport help.,transferência,concluído,GB37RCTG89669260753702,GB61JLRC64419537590081
03b565d9-fe2b-47d5-818a-b14730998668,2024-05-13,4300.95,,débito,pendente,GB57GNGM64805504139964,GB85CYXU07806709113527
ed68d083-5cea-43ad-a65b-4144f8c52ece,32/13/2025,3095.23,Effect give theory collection artist.,crédito,concluído,GB13HMLO79405553671318,GB02GOCF73124256605347
142e15a8-4736-44ea-9de5-44b7deba6fd3,2023-09-06,-4923.47,Finish order morning identify find beautiful get without.,transferência,cancelado,GB87FOZN79994309235594,GB04QGGC28320212145496
4902f526-5875-4b23-b4ae-9886a9f02c51,2024-02-23,-739.23,To eight alone fall let.,débito,pendente,GB61CSFA07355522514770,GB78FNKV73104146559984
10a87f07-83ac-4fc0-bb05-a6bb4afef604,2025-01-28,3151.42,Since imagine camera.,transferência,pendente,GB11SGTC68614007652348,GB30AYOA27497853353632
6b87878c-e536-4aa5-bc80-d3b42e60c804,2023-12-16,-892.34,Across dream since least into writer him.,pix,pendente,,GB35EJQA04134944602855
386056e4-2805-4735-9210-9f0f57e7576d,2025-02-16,1883.01,Some and college child heart serious drive.,débito,concluído,GB86DPJX31645736333346,GB24RYZF86295018038418
3563cd27-89d2-435c-90f6-9fcc22d291b7,2023-08-12,4091.07,Employee hold could partner.,débito,pendente,GB39XJJM39515407450542,GB69UKNO60895656465654
8c5c8b9a-328b-4ddd-a033-e5fcb94204ce,2024-06-30,4185.01,Laugh television another his.,débito,pendente,GB68KNDT28380912728463,GB74YNAR02153518277801
19a867aa-c870-4a88-b483-0cba8637e6d6,2024-12-29,4873.75,Plan project see item sport seem amount.,débito,concluído,GB19ATKB61469997438395,GB45ZBSS77209690220224
f22621bb-2fd8-4363-a0c1-154555388e7e,2023-10-04,-1916.04,Box drug happy I store whatever actually.,transferência,concluído,GB36STLF97948901934622,GB32LNJF71635218132046
6d02031e-b950-4abb-8b2a-375c7cd5d591,2023-10-15,1607.74,Its foreign be rich operation.,débito,pendente,GB39IUOG40917558235088,GB04ZTRW74787771489200
68efc9bf-5810-4729-af4d-9d93641cda85,2025-03-21,-438.65,Kind move notice field civil.,transferência,pendente,GB48UCRS61404179868578,GB96TQOA08609609534076
a6e81d0f-611a-4693-a204-c49ee4c8683b,2025-01-13,-215.45,Offer piece laugh white over life speak.,transferência,concluído,GB95JRYO74454088591217,GB52TENL86866385452098
b8788c80-03f7-478d-bc30-657e05a23ce0,2025-03-05,-3020.97,Campaign wonder provide learn.,transferência,pendente,GB69DCBN23622283908550,
a7b6fd14-9ab9-4021-b427-9b8c5f4c6ace,2025-05-12,-3634.84,Garden artist suddenly design six determine vote least.,transferência,concluído,GB28PNKN73781437635239,GB66DOCH99095290110607
462fa89c-4342-4106-8434-46843f0f2c56,2023-10-08,-348.63,Rise write similar green.,transferência,pendente,GB80LEGX72334731001836,GB91GPQK85218858447158
980ce7a6-e625-4d72-96e4-477170de261d,2025-04-30,-3525.78,Travel argue year west newspaper outside.,débito,cancelado,GB10CYOO58690984374532,GB29ZSTQ78348491406850
ffd8b950-cd9b-4c25-8995-1a79a3950fe9,2023-07-03,1055.28,Learn road medical method.,transferência,pendente,GB05CXEE80157987994881,GB22TOWU31032938495503
256e0560-6249-4e71-8d74-572e8bc48b78,2024-05-14,-3650.88,Red music thing return.,transferência,concluído,GB71WKYR32982318388876,GB24GGCV68021444268356
e652d641-9553-433a-a50d-dce438d0c683,2023-08-20,-2261.03,Realize break establish bar production decide glass.,pix,concluído,GB92RDNL14826391356792,GB30PCWW35481908642977
a7e1c557-1cc7-4837-9e53-4f6eeabe7380,2025-04-07,4302.25,Computer officer wear trade piece.,pix,pendente,GB06FCNY20288987683720,
88e66d91-d473-447a-8d49-f79f14d9f3c9,2024-06-11,-4839.56,Claim up forget try eat.,crédito,cancelado,GB40OFVZ20547012633970,GB65BRPA13320169149950
6835cda1-fa0f-4004-9b09-643014a3051b,2025-04-06,,Occur explain little yes big decade.,transferência,pendente,GB40PZPO62990040383809,GB37DANT46531324868145
ca87262b-c9f3-4b1e-a365-91f1236fd04d,2024-09-28,-3273.47,Interview so parent land piece fear.,transferência,concluído,GB09IVSK82814117852310,
2c6cc8aa-3017-4af2-a5b3-9465cc6ed02e,2025-04-24,,Risk build build garden service act individual.,crédito,concluído,,GB29TLQL04925828463467
273e3bc6-cd2b-4f83-a456-0e40536d737b,2025-06-01,-913.46,Late price sense lawyer.,crédito,pendente,GB28CLAL61472689698333,GB32ABJE07650487456384
54254a29-52fa-4625-95c4-ab2e162fa7e2,2024-04-11,306.05,Capital last serious might lawyer behavior.,débito,pendente,GB28JZEY36472098852332,GB26MOJX92181537879152
ca1a775a-7e4f-450d-84d4-4177f49e8fe2,2024-11-04,1542.82,Feeling culture could red no some some word.,,cancelado,GB83AMJJ76139694066021,GB90SCWG75654097745490
b7a175a8-2a8b-4c42-83ba-9ac3eb6ce3a3,2024-08-02,,Show expect fast dog.,transferência,concluído,GB76FQOL52300249163737,GB55PPZD12065458287358
83a09357-b270-4baf-b713-47d70aa235e4,2023-08-09,2418.86,Against network thus military employee.,crédito,cancelado,,GB46YVPI47600657330823
33fbed2f-d519-4491-b906-b21458923c10,2024-08-29,-2777.34,Scientist brother international effort.,pix,concluído,GB45KMEF92567631058763,GB78KKMD78655413611929
996b6f1c-8479-43b1-a63a-4195e202d1ee,2023-08-15,2726.96,Behind soldier administration security green.,transferência,pendente,GB55YJEQ14150218169118,GB10FPCX50311021710033
58c639c1-feea-410b-880e-e8a62b828487,2024-08-19,1054.34,Score impact when government base agent no.,transferência,pendente,GB53RTXQ35707242496355,GB78MVMX30724586569625
32ad8ddd-42ab-4b6b-a09d-4ff4315c74bf,2023-08-05,817.27,Choose increase need soon available.,débito,concluído,GB75FTUF95055170697875,
2ca08ad5-5d32-4bed-9cca-c75533d21fc9,2023-06-09,573.72,Beyond energy red surface leader meeting care.,transferência,pendente,GB48FPUM66106149389199,GB18IPYG18268075552410
18abc4cc-3b8e-4256-ad1a-147b29512f59,2025-03-23,-3733.83,Budget law race similar sense.,crédito,pendente,GB09NFYF18033533759846,GB40RZEA72025930658759
965d5999-a96e-4a4d-aefd-db5b8acbeca9,2024-10-31,2759.94,Various it buy over scientist black.,transferência,pendente,GB34QADT49954887260599,GB12STYJ54508410238552
71c08781-16b4-4f42-bc40-24838cd581cb,2024-03-22,-3505.73,Likely including relate hair hot say age.,débito,concluído,GB12DYNH38296753988353,GB63IOWO75429600754609
f621f9eb-0ec1-4879-b9fe-13b3249be52c,32/13/2025,-3408.5,Stand someone moment wide hotel use.,débito,cancelado,GB73LXGI55772127639458,GB78NZXE66865918980666
c5a24b0a-8d90-4887-b826-7bee025391c2,2023-10-04,,Rock when relationship assume main positive charge.,pix,concluído,GB94TTST08932473447874,GB81RWMG30959932921286
d195981b-dea0-4e9c-8ac3-425de24c5bbb,2024-12-14,-3503.52,Establish since far while paper according think.,transferência,pendente,GB77BAEB48307133871280,GB63WRJM40175362454436
d0727ba3-a955-4e3e-bbb5-961949d546f2,2024-06-02,582.31,Will politics available her while high.,débito,concluído,,GB29ODBK59974790935594
35f5a9c6-0807-4f09-9c6f-1188fca8fdba,2025-02-16,-38.76,Line sell military remember memory.,débito,concluído,GB48QGYP68593322453888,GB61HHQN00429125763126
1310e34e-e46e-4ce2-a439-8e50f0c02206,2023-10-17,4209.1,Republican already TV car sell new.,crédito,pendente,GB72CKRL93900171938365,GB63ZJHV08003178760999
93ecfd6e-9393-49c4-b978-5fdc6466a97d,2023-09-25,-3371.82,Summer strategy source.,débito,pendente,GB02MKWP00076161534033,GB64GLVE98732869019275
d75510d7-481d-4984-b149-5fabd2cc52fb,2024-03-15,-2302.61,Base between grow she world probably.,débito,cancelado,GB03KELV04615453009196,GB56KIAI69966137882298
644731d5-d6d2-475b-9d27-cc6586a95bb9,2025-03-23,-932.46,Decade myself particularly.,crédito,pendente,GB27LGOA11620305007678,GB63KUDG74208135342157
