id_transacao,data,valor,descricao,tipo,status,conta_origem,conta_destino
0107cf94-bfcb-41e4-8f86-ccf2c91c6bb5,2024-02-07,4628.59,Tax buy onto amount past arrive away.,crédito,cancelado,GB24HHHB83100824848112,GB44RPIM37607050020820
3013bc21-edad-4272-8856-2a6506109bf6,2023-08-17,364.91,Somebody might parent.,transferência,concluído,GB88SHEP43427115079626,GB78VCYM51888632692319
a669db2d-7bc6-4e20-afd1-68e8b476bb85,2023-06-13,1587.4,Evidence tell very their.,débito,cancelado,GB55COAP95728045174635,GB19KETP42964585715990
ca96d302-68cb-439f-80d8-64fb26ff8dad,2023-06-06,4778.07,His culture whatever responsibility part.,débito,concluído,GB07XVZF36426227656121,GB92GJDN93107614905065
82881a98-9236-4ef8-b0cc-f6c2ae890785,2023-08-15,1826.37,Director chance wear song son oil.,débito,concluído,GB16ZCBN53901903381689,GB14HUBA34221552042417
4ddccba6-d7cf-42e2-8454-6bc87b161654,2023-07-05,359.33,Personal year quickly eat but line training record.,crédito,pendente,GB77ZOOW02006916859785,GB04BNYV88249935252263
149eee87-02f8-4dc1-988e-e85273529aa5,2025-04-09,2912.38,Lot street throughout effort.,pix,cancelado,GB53AIFD70146648481231,GB44AUBR82350831491604
c44dc5f4-54bb-438d-838e-82333614909b,2024-12-16,2809.69,Would mean suddenly.,crédito,concluído,GB47HJGM87769755853464,GB79RQQY74146256149257
43e3cbf7-ca4f-47e6-8d59-12f210573546,2025-02-03,4252.84,Six ahead party once.,transferência,cancelado,GB88KOOV03127990593158,GB33NAAX45689723353600
d8319496-8014-4750-9413-0038ead42c63,2024-03-21,3136.75,Exactly body peace even film fear.,pix,pendente,GB74LWZU35043786672383,GB27OAPA28348792481099
abaaecb5-78c2-454d-a142-c3a11fa69ff7,2024-06-02,4265.32,Response so husband especially guy.,débito,cancelado,GB75ISOF05541421005748,GB27NDCD28791986743522
0de3eba8-6a67-4f9b-8d74-5453fd491262,2024-08-06,4347.57,Concern our public dream item central.,transferência,pendente,GB05ISDP02724330241195,GB96DRMY15375884066163
aed4de6f-4460-47e5-b1f2-b48f4018e787,2023-12-30,2082.56,War nothing church trouble indicate person.,crédito,concluído,GB50JNQP74697358553800,GB76LOAR89571297785756
9ed36204-49e3-4c60-ace3-88a1d3b1f015,2024-02-05,3630.62,Black provide imagine hear better.,débito,concluído,GB64FTEK03579442453006,GB93TLKG62307731197824
8d8ad6b4-a034-44d1-b991-03b493637128,2025-04-02,582.89,Republican military simple report past table economic.,pix,concluído,GB89RQVZ55320933645971,GB69SWTJ80056013642790
f39feafa-0313-4de9-9973-946ffe608eb4,2023-07-30,875.82,Course around along mission.,débito,concluído,GB55KMHV42891315803495,GB69JDHM80594790247940
45b009b5-42b8-4cfe-bf83-28cd106ef0f4,2024-12-08,4774.44,Door citizen husband fill threat event.,débito,concluído,GB63YKPF09821890780015,GB91IAYT78155794963463
225667d3-193d-4b6b-89c7-3c283b4cefa0,2025-04-16,1009.95,Why pick put.,crédito,pendente,GB47ELIE15354708316295,GB16RZNT43832698617144
7eab99f0-042b-49e3-aaaa-c96009bf18b8,2023-12-17,206.34,Move act easy.,débito,pendente,GB98ZBBP82849418695667,GB98ZZKX24599243816829
8e8350eb-2832-42bb-b6ec-01c17987acb7,2023-10-14,893.65,Institution material its design image home next.,pix,concluído,GB91UUHG65468295285673,GB08ZASQ99495432421897
ce34a37b-a0a4-4723-97a7-e7995b5bd5e1,2024-10-23,584.63,Can morning amount follow stuff forward sort knowledge.,crédito,pendente,GB94JSOE92741694384953,GB25OJLJ57179548424641
729e20bd-725a-4cdf-83ed-f4bccc9141a8,2024-04-01,1549.33,Seek above throughout woman quickly bring job.,pix,cancelado,GB11CWMR60677450042642,GB03QXST56849173713880
288d2afd-8a11-4d88-ab34-42598bb9ca93,2023-07-13,4558.42,Summer where reality leader could amount capital.,transferência,cancelado,GB69MZVJ13173325226870,GB25UJQF42780802182029
68b95b47-91c5-4949-941a-81f08767d678,2023-10-23,1117.59,Network black difficult.,débito,cancelado,GB15NNEC33312319750438,GB69OFMX95029515915402
eb2f8bec-c801-4841-9d09-a66adea10407,2024-05-20,4511.88,Behind industry design produce military hot cause.,pix,concluído,GB11QRNZ72738141790753,GB43MMNI30352525999304
2ab146cb-70b8-4dc3-952e-0bf1951f01c3,2023-08-07,3814.04,Difference local anyone measure street.,transferência,concluído,GB98NCFT82405365906521,GB53JPUG98807414060502
8b27d120-9dd6-4839-a1fb-85e54b24bddc,2025-02-09,2575.84,Use hope visit method.,transferência,pendente,GB66QLEF17821459499144,GB56MYQW81438600380318
3be4063b-6bc2-47d0-8d6e-d58924811f88,2023-09-27,4888.05,Everyone team charge market whole important Congress consider.,pix,cancelado,GB75MUYY51509045255285,GB75PXGC33646189616483
52e5e93b-0083-435e-a129-10be24d61c72,2024-12-16,168.04,Own force push.,pix,pendente,GB54VTWV27250845596573,GB80NNTF80705596611498
0f7966be-ff66-498e-9945-35b0b1ddfdc2,2023-11-05,4947.17,Drop each second focus sister green.,transferência,pendente,GB97NGHH72007682639113,GB96FIGZ61260948889482
1fcfc018-f1a1-49d6-a484-1f4cb35a9429,2024-06-29,3517.77,Bar international water hand.,pix,cancelado,GB21ERSD52072871369148,GB23TECW27571221957746
a98691b3-3eda-46b8-b92e-b39ca75d0f40,2023-10-19,424.79,Development drug sister play suggest day bill.,pix,pendente,GB55EGOD63371024495600,GB68LMCZ28847765006177
fe1a5ad4-304d-45f4-9980-70b94c917a7a,2024-11-01,246.36,Guess among authority listen live people.,crédito,pendente,GB47VHLI63734326457155,GB77YOUK48810785153277
5193c766-6ac8-49fb-a331-c629218ac0bc,2025-05-07,1611.45,Feeling late many buy detail arm.,pix,pendente,GB15PHTM43646275722984,GB89XWIA41317642991700
0b79cee7-a9ec-45e3-ace3-2fc05e9a7572,2023-06-15,1893.98,Purpose police across piece blood.,débito,cancelado,GB92UGFR18715039813143,GB93IAAD51498932051468
de1ef493-6a1a-42e9-86a0-02635f4f8fe4,2024-03-06,4173.14,No description,crédito,concluído,GB62NRPN01644159243926,GB97IFEJ02389777262001
d12dacab-fb55-4678-b3fe-a09caab4a80a,2025-04-03,1440.12,Side many determine financial heart.,crédito,concluído,GB39YPCQ86240411795773,GB67WNCG02565652366927
e653af29-d82b-4af5-9097-7a551772aae4,2024-02-26,2865.86,Read carry could minute.,pix,concluído,GB02DNJM08919489187555,GB32KPOQ78606962487762
a1daee80-5355-4868-9d83-78d261385bc0,2023-07-18,3346.66,Apply environment red step today increase return.,débito,pendente,GB80LYRD20226712210434,GB93SKBS61474854964183
25c80ec4-8a0e-42a8-aeac-56c6768007f1,2024-03-09,4180.47,Fund citizen place interest report myself.,crédito,cancelado,GB77BKJG39561059516173,GB11AUPK49812741984182
f12e5c13-c384-4504-9c15-94fb9f08b6b0,2024-06-09,4003.27,Laugh begin live teacher nature feel.,crédito,cancelado,GB45BLEC37115073497633,GB15RMHX26326281625288
719cf5a4-63d6-4ae8-947b-264c52fc3377,2023-08-23,1026.13,Never whatever natural interview simple difference act.,transferência,concluído,GB88URXG00982286665906,GB18BPKN04643157633050
999b45a6-f2f3-49f6-bb61-077bc9247a50,2025-04-15,506.36,Race agree public mouth get me.,transferência,pendente,GB40LSUH58639045970345,GB69KLPX48124407859683
e2489efd-9081-46fa-b5f8-75c39bdc63d1,2024-11-26,1257.69,Firm world hand own treatment trip executive.,crédito,cancelado,GB50AYCI96607486132823,GB77TETQ27150014107888
d57d1fb0-9bb2-4a1d-b01c-2d67a3a490ec,2024-08-31,4365.04,Bill determine weight go.,transferência,cancelado,GB89YZZV77905276028138,GB08DNJD01875229061960
03bb2e9a-88fc-43a9-8109-c005bb37d06a,2024-09-11,4013.8,Exist whether sense house its but.,transferência,cancelado,GB17KLJX48968731249695,GB34LJIB06452281546938
68d0caeb-375f-4d9b-a40c-e218aee4618e,2023-07-29,1842.42,Possible though appear region factor.,crédito,cancelado,GB34QCVA71147426971307,GB39JBLL89175914647590
e0d4a631-a93f-4f78-b5e1-d915579b6be1,2023-07-20,7.0,Hundred impact any girl she.,crédito,cancelado,GB08HFLI07731771591661,GB83LTSJ97728404203663
bf1914a5-5379-4e0a-8ab9-7f01806dd14c,2024-10-26,4302.57,Detail good job author modern season.,transferência,cancelado,GB07OUVY02667524121772,GB23FKMU18268090005404
3bdfc72d-1dc9-4a56-bf7e-19f9f20694fc,2024-06-30,4117.63,Husband technology station base field.,transferência,cancelado,GB30HHTE38555758011454,GB84OKTT08100936480950
96e92ab4-9324-43f0-be4a-41883e03473d,2024-03-13,2747.19,Growth say certainly may include later.,débito,cancelado,GB13DJWW11444506900221,GB43SDTS79239728069102
8a7e7a61-92c1-4f09-b0a4-b6be4e996e87,2024-05-03,2709.3,Term child give very audience.,transferência,concluído,GB55UDMG07891830833412,GB60GUJZ69452907101065
f156a01d-7097-4754-9789-9383d0f3b009,2025-02-01,3042.19,Hear for close purpose two whole news.,pix,cancelado,GB45RMQM17383295366827,GB45HXTU04417385745212
50b19bf5-a934-4024-b7fa-dca6d2c77c11,2024-12-18,4354.64,Student else middle mention improve.,pix,pendente,GB84MRCA15110921005494,GB18DWUT75376739590990
3caaa2b8-4f23-40da-8c78-01c640a8bde9,2025-05-04,2865.98,Everybody hour from my common method.,débito,pendente,GB84ZCSV04553364749359,GB38TUQU18301454001239
fd18741d-8ebe-441f-bd2c-f2f04c1e4d7e,2025-02-02,4976.44,Serious civil plant various rest part serve.,crédito,concluído,GB35LRUN22386311595029,GB46HHDS66899032248491
23f662b4-1be6-42c1-87d4-8d0a480a4fcc,2023-09-10,2803.4,Major charge program senior win hotel sing.,débito,cancelado,GB96OILO11136944085584,GB12LEUI95570159608814
aff5b1bf-f530-40ef-b764-c875fcf3016c,2024-10-19,2987.88,Series collection already.,débito,pendente,GB95AZRD00193211530331,GB77LBSI23172645443556
0631bd52-214c-40ed-8ec7-03361c44cada,2024-09-29,4983.67,Bill maintain beautiful still hope forget rule.,transferência,cancelado,GB09QMRT35807064129698,GB44NKUG07754017350943
5c9b1aeb-0ba7-478f-9e97-c89be9c179f5,2024-05-05,3663.05,By into mean long mean.,crédito,concluído,GB57CQUR58167380045662,GB97MDZF59730682385300
5b98a6de-96f6-4a6d-b775-a20660353bc0,2024-05-04,4003.94,Reflect actually about work avoid question.,pix,cancelado,GB52UHEX03391133372472,GB33RCRY24653626061066
813014be-e5ae-4897-8861-42e034ed1151,2024-06-03,3260.37,Defense dog throw hope month fund.,pix,concluído,GB09JAJU47154711083473,GB98HRGS74059428530115
00719ebd-0632-434a-a765-b5ea76f9ee35,2023-09-26,948.43,From record during ever.,pix,cancelado,GB98BIAH47036598434403,GB24RYEF34064635442176
9989f506-cfef-4056-87d6-29123e096ad7,2025-03-06,180.4,Great know candidate race.,crédito,pendente,GB54IAGZ79037455636602,GB03ITKO22427264951690
2550be43-9e23-4897-b471-524d24fd8ddf,2023-07-26,1556.04,Themselves task recognize loss drive loss apply.,transferência,concluído,GB32ZSHM90994256690390,GB20SUEY48518177276637
da6cc9e9-5069-4fd5-99d0-051d70e73f9a,2023-10-17,2739.62,Involve fund drive sure.,pix,concluído,GB84MOXT44606813921679,GB39NKHX70068240083597
8cebbb21-d5ad-4f30-b0c3-4a27cc509ffb,2025-05-13,2207.39,Back Mr large true expert.,transferência,pendente,GB95TXZL30398198858225,GB52VQXD55322481115935
aaf7e414-4826-452a-93d0-7a207c32f8e5,2024-04-29,361.21,Somebody continue live hair attack.,transferência,pendente,GB57MXTI12918304726819,GB08RTCW16143692795864
76913399-4184-437e-b64b-d154acf9e553,2025-03-31,551.8,Join from defense candidate policy window.,crédito,cancelado,GB69HKHM31978136889477,GB24NTRS01620302520067
6a8908cb-2559-4f0a-af83-fab1a17a5eb9,2023-09-14,1889.93,Black left when.,transferência,cancelado,GB66YDXA04915068867210,GB15VPHC05684811773555
38a5f674-1b88-48ff-9ccb-ee1da10ceabd,2025-02-19,4140.75,Those onto doctor agreement game he gun.,débito,concluído,GB13HTGP20290752344676,GB11KFKV56622300567292
a68cc232-65f3-4081-8822-391c86a3d867,2024-08-29,3645.72,Smile buy threat ground large hand.,crédito,concluído,GB67RIIB22335210870414,GB32IVGW20755254611590
52fb6062-3a36-49f7-9e4e-59ffc79c1872,2024-06-09,2620.77,Population remember civil require operation possible.,débito,concluído,GB93GSUC65949254096493,GB52STOJ14138820984594
5c0ff626-a103-481b-aaff-b950298006e5,2025-04-24,297.78,Require school almost whose treat including father.,transferência,cancelado,GB58CNBK57713811537035,GB34LBJF58714807602758
d2d62b84-54e8-40b9-b6cf-70f4f0d4fa23,2023-06-12,483.51,Detail computer southern human my authority.,crédito,pendente,GB03YSMJ73668160500690,GB09LMQB13298706329158
1874475a-4f2b-47c2-bacf-b34cb90b798d,2023-11-06,648.15,Black book role out month share what.,crédito,cancelado,GB23YAEE90560299276916,GB79DCSY37346160733080
86ad1510-7e60-4084-a4ad-68dc09353c5f,2025-04-09,2804.41,Turn blood task himself account tonight.,pix,cancelado,GB46TQZK64180055890405,GB03WVRO99950668435426
6cf881c0-b5c7-4c12-8c86-a76fcb75247e,2024-12-09,1590.88,House huge war.,débito,cancelado,GB12YDGU13049720189799,GB43VSZX44800092978656
1cd71f24-33da-4ae8-8e06-1c8b93c110da,2025-01-29,2531.38,Population case down yet.,crédito,pendente,GB22CNOH68520033548243,GB34AWDV04377988550444
afbd4785-0a2e-4770-ae39-b289fe040431,2023-06-24,4834.67,Impact new meeting nor short.,débito,cancelado,GB18NDDV05296085108982,GB76WKBW78962320573446
049a54cf-c234-42da-a279-4a99fe7b8fb8,2025-01-04,4263.22,Measure agency hundred open message.,pix,cancelado,GB08QBVT48385870369442,GB41WQKF56369274633152
a55dfa65-d292-4b88-9c20-93331dcd3a29,2024-09-19,1770.13,Fine quickly road account opportunity eye.,pix,concluído,GB72AAPR24444676255438,GB58IVFN32850419879341
e4b46a7a-7b44-476e-bb7b-ab742c8a7866,2024-05-29,1359.35,Whom anything our poor.,crédito,concluído,GB39DMRS55464240743096,GB68UKYI03140586091713
683bb63b-7138-4c22-8204-e958d5ea7549,2023-09-04,2621.4,Us sometimes Congress main democratic.,débito,cancelado,GB33RVRU39163234103638,GB11QZAV48295575090316
e4db5c78-86da-4317-abb7-493fc9a92718,2025-04-01,2909.97,Contain special design gun event difficult add.,transferência,pendente,GB98SXRU18116974511685,GB30BCOG47641814841758
73c37232-0349-4535-bb70-83a59371cd48,2023-11-16,3931.97,Hair floor together benefit government capital every.,débito,pendente,GB51QVXZ69550437444712,GB84CXRI25922061696684
52e6c158-578e-4a1f-ac73-24a873e258c0,2025-03-21,114.89,No description,transferência,pendente,GB60TVBA85589677145474,GB19ZSHP51792961320766
ab37a7d6-332d-4a8a-984e-faed06b713c6,2025-05-06,1335.94,Physical grow technology though trip campaign.,transferência,concluído,GB95ILOT61359056884528,GB71OILY38483849689222
612e1126-217a-474b-a34a-d4b2575e3be9,2024-08-30,1228.68,Sure order buy direction.,pix,pendente,GB89KPZM57154604332512,GB91GQUV02508760856491
32c87fa2-26bf-4f6a-b57b-2bb9d2974836,2024-04-13,1804.17,Such avoid become father grow discuss begin.,débito,cancelado,GB53IUQT72174391648448,GB18UZFO97346726360864
0b33df6f-7fb7-4b85-91a5-9b7f9b370920,2023-12-05,1049.07,Very one teach treat start general.,transferência,concluído,GB14RDYK31457348818758,GB70TDXD77838043097098
8ed7abe1-d0c8-4dda-9133-46cebe4163e8,2024-08-01,1188.56,Leave point market medical behind mother.,crédito,pendente,GB94ZKVB02353850777263,GB69AOQZ15857066947763
4f82f8ec-4467-4484-b4ea-dc04ffff438b,2024-11-08,487.52,Allow amount event instead sort.,pix,concluído,GB33TFGF66258512558064,GB60AUSA17868554843568
6d616688-bc0b-4c64-9623-06e8d51b8967,2024-03-20,4135.78,Tonight quickly beautiful away everything admit main.,pix,cancelado,GB10UFLK35102484476491,GB39IXCI15270062167145
81fddab0-7642-46f3-a905-fd0e0074f7a2,2024-11-25,1956.42,Keep any person tough over.,transferência,pendente,GB84CWAB47628638076438,GB73PRQX25088721195468
5f1b555c-34cf-438c-9345-89a978a2dce2,2023-10-21,1641.06,Able break simply.,crédito,concluído,GB15WKAP92928095911599,GB44UOOR55233531275156
72e7cd24-4afd-4af2-b1c1-40a10f6ef751,2024-05-23,881.39,Party establish site people health.,crédito,cancelado,GB63ANGX90081684457606,GB08MYEU40295339305490
fdb9ce52-5a53-4dbf-97ba-c4a6f1839263,2024-03-09,1495.77,Head west why upon reality.,pix,cancelado,GB10INAI88711592651088,GB42CXFY63698780668216
04b39354-4cec-43b5-a33c-6030fd7988d5,2025-05-16,2684.22,School son read nor fact democratic real.,crédito,concluído,GB55IDUD65244928518663,GB61WCVK06309725092148
28d22a1f-6b08-4dd3-88ea-024ea9eef8a3,2025-01-31,2704.26,Man perhaps detail choose what maybe enjoy.,crédito,pendente,GB07GXSW00898353034272,GB59IJDI47879521956218
2c082b9b-4772-4d29-9929-57199d91fbf1,2023-07-10,4912.14,Relationship fish conference power wall.,débito,pendente,GB12NYKJ82466394356685,GB92KAJN07312779560129
3fe8c774-5c34-494d-ae95-c18e042599b2,2025-02-23,2949.88,Industry show pay wonder.,transferência,cancelado,GB32FLVW16268159923159,GB88JFVR48293031033786
f2d0c10d-6c47-46e8-baae-b78bcf04f6ee,2024-05-23,1927.47,Owner safe listen ahead city fish today.,transferência,cancelado,GB63FRFU81772904502327,GB73JDSP31394709029156
4dcbcd27-a7ac-4947-880e-3722670ca06e,2024-05-18,361.24,Sure she small anyone factor look.,crédito,concluído,GB90STMK93992056771221,GB10IQVQ72332514629482
128a9fbe-9a2e-4704-a241-c09a1ce68f6b,2025-05-02,4350.75,Authority significant recognize take agree.,transferência,concluído,GB14CQYH46225735297370,GB06BWHC50413708846767
1fc6ecef-8697-4929-820f-2a2108cba439,2023-10-29,1496.82,Under continue white theory pick drop national.,transferência,pendente,GB85FETG58125219512789,GB61MTTU32863324473821
f5979ad8-d404-4545-b1ed-d3a34c71b465,2024-07-07,3962.0,Under positive floor almost.,transferência,pendente,GB46LXUB81732059685187,GB59JPQS92858996259265
385e2be3-252f-4598-8c01-2c40a11bb686,2024-05-02,4212.46,Manager bad treat economic church hope.,pix,concluído,GB53QNIU70788181190728,GB52SXKS91301581289072
29a75afe-32e6-4ee4-9e02-a5e8e54f38e8,2025-01-01,546.27,Century trouble say draw once.,transferência,cancelado,GB18YLQH58499749611580,GB54JGSY83035182759331
70c7d836-6b9c-437a-a2ee-cdea1a252ed5,2024-02-10,2272.21,Throughout item campaign data skin.,débito,concluído,GB14YRLY10011583484524,GB47DIOM82732089894373
dd9a28ec-fcf6-4463-adc8-ffd09586aedc,2024-03-19,350.83,Feel brother buy conference conference visit son.,transferência,pendente,GB39TGOY49314288265314,GB41SSKX36543009506414
5ecd6592-b2ce-4b8b-9314-5a180bc07007,2025-02-19,3700.47,Soon blood market marriage life.,transferência,pendente,GB78YUGU12301036224790,GB26LXWB84037580536629
d67e9a83-322a-447b-9c59-54335ce2ae51,2023-07-18,3175.49,Together rule ago worry news use.,crédito,concluído,GB29EXLB10656663849436,GB47RVHP02552465035927
dcf156cb-0187-4a93-94db-8e140d84d414,2025-04-02,731.29,Part we group.,transferência,concluído,GB58AALX36090335538939,GB46QCRD88478965072784
f67dde21-11ff-45be-b323-d883e99025ff,2023-09-10,2822.14,Prepare appear figure.,débito,concluído,GB77JSWI95436671569798,GB75XGOJ81006324843623
04d6a7e6-183e-4672-b338-2b7015048eb2,2024-09-15,1731.42,Pay list eye past.,crédito,cancelado,GB46CKPH36542693136161,GB26FGOA48418750542591
eaa6f5cd-6239-4429-b9c0-4d6784775c1d,2023-10-30,3625.97,Professor church they deep process that probably.,transferência,concluído,GB86QOLL15626963904204,GB30HJBO72483059524146
8f5d17fb-4af4-4a99-8fc7-8ee44092d480,2024-07-21,483.67,Help bad piece garden maybe assume finally now.,débito,pendente,GB13STDW65752797592526,GB15HTPS43763592960638
c069d98d-a30e-423e-a8d6-961a116dd1a7,2024-06-11,949.35,Expect upon offer modern seat young who.,crédito,concluído,GB16RROB88291855356919,GB26MHSL92379790633393
934fd26a-a346-4bac-81d6-47bd881004f3,2024-09-10,411.97,Under few thought final stay.,crédito,pendente,GB30ZWJQ53317457071303,GB53JNUC52287017651572
bbf8d2d9-89b1-4abb-9b98-134bb98bb112,2025-01-06,4033.17,Rate listen close parent design.,transferência,pendente,GB58PDVD08578448650045,GB58ZPPV91604099762440
1d2860d7-f7e0-4316-b0b1-27deb8c8dd8d,2023-09-02,4778.37,Owner listen in adult.,débito,cancelado,GB84FKHG67545411120526,GB68LQAN06319746393097
64ab3e64-6a2b-4758-9bb8-273be40428f5,2025-01-13,1241.72,Wind play model institution more.,transferência,pendente,GB34UXLC92562665206094,GB97SMUW78400085057070
5b7e027a-d0e4-4010-a6b0-6d8ce56faeaf,2024-11-30,1710.5,Maybe Mrs according degree sit road pretty.,transferência,pendente,GB28OKUD63802010478509,GB03VRCF96940775681146
c14f2725-bde1-4758-9a35-3b16c4db6ad4,2024-07-24,1061.64,My policy example move another.,pix,concluído,GB68ONPL33433377353505,GB57XNJY06471261565827
beb9c50d-b12b-40d0-a8dc-44aa1410425a,2025-02-08,782.71,Information oil push word type.,débito,pendente,GB69YCBI34566440229859,GB89INOA82252110065878
c90937e2-f74e-4c02-8e84-bbb39edc2344,2023-08-27,4268.69,Stay believe my recently and.,transferência,concluído,GB94KWZI32152062247859,GB28DEZI76585595337896
63ed2a84-23b2-409c-b3f2-a619044a1fd7,2024-10-01,32.12,Main its somebody benefit beat people song.,pix,pendente,GB51QWRT06567034922717,GB78TFJK31956115902500
6e4b3c94-a149-4803-906d-e7a4a2aecb33,2024-09-25,85.47,Key class indeed direction might.,crédito,concluído,GB61FJQV90596642316777,GB61PXGC84400457012361
e7c5fc8c-f8a3-4750-8fed-035300322805,2023-10-18,1377.24,Friend while street thought executive.,crédito,pendente,GB71ASFE31706588361674,GB68EIVQ91929988902013
57b6dbaf-82a0-49bf-b7c9-fc2210eb2da3,2023-08-03,1458.73,Marriage exactly sometimes must news.,débito,pendente,GB28HEVF10716271962816,GB73TSUO20368289598708
fa1acfdb-9462-488f-ba3f-975eb4e4ba73,2023-12-18,2648.49,Civil manager investment unit side.,crédito,cancelado,GB55XXSK06445549668263,GB23YMFT20960765046572
f2c80bd2-1122-4365-905b-cb5b331aa8fb,2023-12-02,3667.05,Unit sense view yeah director.,débito,pendente,GB07VHHX86046478425705,GB52SBJT43489392036264
d98f2aca-7922-486d-991f-2119710a5f60,2024-10-22,993.86,Along color break during news.,pix,concluído,GB43FLEU06701283361702,GB35TDXF93780623696077
a4381ce8-fd2a-4ac8-946a-bc8df44460b1,2025-01-18,2618.08,By brother option religious success.,pix,cancelado,GB41ZOZQ71958081723606,GB14WBBS67931778505934
6470368c-fd3b-4765-aa49-9f299b52f3a6,2023-10-22,3766.09,Kind key behind factor single send wife need.,crédito,concluído,GB93EBTK65606540913911,GB20ITIS13949320445740
274b9a47-7a0e-494c-a457-d233ce6f2455,2023-11-03,4179.95,Adult special hard.,pix,cancelado,GB55KHGW29209348983163,GB52RUJU17923940481544
d6604541-1628-4271-926a-171242552acb,2023-08-16,344.74,Mission government city increase just process.,débito,pendente,GB78QIOH58059048859732,GB72YTZD93435399379351
52f195d3-fdc2-4805-b54c-79d408d4f500,2024-11-22,775.81,Magazine near from financial design gun.,crédito,concluído,GB30GPIN92082450651287,GB41AXTK97584126953189
88baa209-4da3-45ba-9367-91bb9c2136b3,2024-11-20,2779.56,City appear relate president bar tough program establish.,débito,cancelado,GB49VESA18291057213940,GB07DHOH43414578803729
87c73558-ddc9-41f6-8b96-8cbb94d65795,2024-01-29,1123.62,Nature full direction off generation amount.,pix,concluído,GB11RNZV90105224578122,GB91ALQW11426384468382
277ba4df-fa4b-4615-9896-ba4604fb13fd,2024-12-07,4651.72,Everything street tough suddenly.,transferência,pendente,GB32TDHJ82550470169025,GB58QFBL45373334664434
1cb1ef08-1489-421e-9472-e1a328a53d28,2023-08-23,3527.23,High up history few on every.,crédito,cancelado,GB42TEWK02410462680470,GB74PRPY49825689838977
bb1753c0-bfb5-4254-b719-8ffbabcd6498,2025-06-02,4166.98,Experience person nor once throughout card.,débito,pendente,GB02LPFC46990351421529,GB45AKTF36517685247441
85bea918-480c-4859-8f33-666d5281bd91,2023-10-23,1229.6,Kind training low lawyer decision night.,pix,concluído,GB94FSAP50430880015658,GB07ACAB81032264793329
266b7b9a-5d7d-43a4-a96d-49b4692dafea,2024-02-13,51.21,None radio agent per close party product yet.,crédito,cancelado,GB78BLLP28294103842356,GB64JQFX10464885080079
d0643f72-664d-4a77-9729-6e1740c331ff,2024-06-04,2317.4,Direction vote break through hair.,crédito,pendente,GB48PPHK12504217992663,GB59XROG70720936770637
986660aa-42d4-4575-bb44-d8c6d7692999,2024-04-06,774.21,Marriage quickly page admit suddenly challenge ball.,pix,concluído,GB92HIRX21653067822008,GB78QHTH14751774298370
990e5919-9d91-42cb-b7c9-dc2a64eb863b,2023-07-24,4091.67,Send child clear cultural.,crédito,cancelado,GB71BUWT15362201803208,GB64EIEJ87461353144568
51e354db-8441-40e5-acbb-ff2fd0a5bf87,2024-10-27,1214.74,No description,débito,cancelado,GB44SVMS88698658015047,GB55DHTJ80740162116509
9085e9ea-88a8-4d9d-ad27-c14b94f66f5c,2025-03-19,3941.42,Fall career yeah my age believe head.,débito,pendente,GB08ZTZU47578409895938,GB37UYPZ78229629540779
1586adbf-97d5-430d-902d-77ee98a6c179,2024-02-16,2793.57,Cover possible blue something campaign heart anything.,transferência,pendente,GB15KKTH40942281468540,GB36UFZQ24494824618943
10c4b009-9074-4c38-96a4-19726b545125,2024-12-21,2432.51,Letter cover new pressure government air language.,pix,pendente,GB96ZWSX24127811967698,GB95GQUH73211724191986
c9442ec9-4d6b-4a6a-8163-9ca05590e1c3,2024-10-11,12.19,Morning land century but.,débito,concluído,GB66WPAT15761244159608,GB46RJXT02003210381848
c1bcb840-77f6-4831-8746-eb095391748c,2024-06-15,4791.37,Several good race inside.,débito,cancelado,GB56WNKK95091660888954,GB82UOZP06866631024465
ce636fce-6236-4f69-8ea2-d61a86df4c46,2024-08-17,4722.81,Beat try compare chance which figure so.,transferência,pendente,GB04NDIM60262981537381,GB05ZOOT24335123334246
d3be40d6-3564-480c-84f7-14140e6f9907,2023-08-26,1454.14,Issue work need base about.,débito,concluído,GB65ACHE00211188727009,GB09LDNV40247278778592
d1f0da5c-7f84-41a9-a27e-fc41320f319b,2025-02-28,2275.21,Congress practice population reach few.,débito,pendente,GB25TTVX85646488852081,GB47WYFR18035215652966
a2942e75-d3bb-4874-9228-7434701645dc,2025-03-23,3399.63,Author blood bit fight.,transferência,cancelado,GB73MXGM54426975763309,GB04HWZG02530769896617
ffd642b2-935f-4eba-8a9f-a61997eb76d2,2025-04-05,2441.88,Go hundred suggest color structure main.,débito,pendente,GB32BWAA93476573029452,GB83MDRP56483992767197
12ec2403-9471-4895-96d8-bffff3b461e8,2024-10-23,581.64,Particularly above author think who.,pix,cancelado,GB38MZIH50424522548354,GB67FXRC65431901020773
e48aeef7-ddcd-47f9-ac57-647fb60f7901,2024-07-26,4388.38,Fire trouble sport arm strong.,pix,pendente,GB69GSLM56099056776311,GB43SQJT48550030540830
f74389f6-9063-4703-b899-b3802c772dee,2024-10-05,4423.78,Outside toward start anything concern once.,débito,cancelado,GB84USKA70022978201296,GB96JVAL03585924291885
3be36b02-6eec-4773-842d-7f0fdd084310,2023-10-23,1126.51,Address job along down arm else father beat.,transferência,concluído,GB19ZVJO55480518435529,GB86QEKO53166529276190
